"adj_year" "year" "District" "country" "min_year" "Locus" "predict" "conf.low" "conf.high" "label" "pred_y" "conf.high_prev" "conf.low_prev" "predict_prev"
"1" 0 2010 "Binh Phuoc" "Vietnam" 2010 "C580Y" -2.94849736274246 -4.16986372950896 -1.76671838885206 "2year" 2 14.5950904194759 1.52191634332441 4.9807578458436
"2" 1 2011 "Binh Phuoc" "Vietnam" 2010 "C580Y" -2.45788165581949 -3.524516648245 -1.39809966229136 "2year" 2 19.8117839512898 2.86226500583335 7.88640860947958
"3" 2 2012 "Binh Phuoc" "Vietnam" 2010 "C580Y" -1.96325715416201 -3.16938222418782 -0.788031418916919 "2year" 2 31.2591518165455 4.03343211682536 12.311498087464
"4" 3 2013 "Binh Phuoc" "Vietnam" 2010 "C580Y" -1.49315579880257 -2.95145953272188 0.0060942727716317 "2year" 2 50.1523563477461 4.96675752839844 18.3448531691058
"5" 4 2014 "Binh Phuoc" "Vietnam" 2010 "C580Y" -0.987336969552743 -2.87284573790794 0.833843795876738 "2year" 2 69.716706629098 5.35123356259153 27.1438396805657
"6" 5 2015 "Binh Phuoc" "Vietnam" 2010 "C580Y" -0.492220594144952 -2.83405712968086 1.66475619415996 "2year" 2 84.0875432814977 5.5511299452393 37.9370592120315
"7" 6 2016 "Binh Phuoc" "Vietnam" 2010 "C580Y" -0.00306559407488908 -2.77192292821314 2.67315813102347 "2year" 2 93.542406362671 5.88604008096853 49.9233602081486
"8" 7 2017 "Binh Phuoc" "Vietnam" 2010 "C580Y" 0.495421376746209 -2.71330606790397 3.67277687067939 "2year" 2 97.5223640589098 6.21927462739237 62.1382735979523
"9" 8 2018 "Binh Phuoc" "Vietnam" 2010 "C580Y" 0.96564544791107 -2.69189384992541 4.53499077587945 "2year" 2 98.9386841246214 6.34533793336078 72.4250692879103
"10" 9 2019 "Binh Phuoc" "Vietnam" 2010 "C580Y" 1.47586574827692 -2.60883747600308 5.45475242383554 "2year" 2 99.5742270505385 6.85718165799779 81.3947314129111
"11" 10 2020 "Binh Phuoc" "Vietnam" 2010 "C580Y" 1.98299452520594 -2.50740093588056 6.42692222565185 "2year" 2 99.8385190587769 7.53409728083353 87.9000018412603
"12" 11 2021 "Binh Phuoc" "Vietnam" 2010 "C580Y" 2.45596254852184 -2.60449982779738 7.44980269356444 "2year" 2 99.9418781665526 6.88493799597795 92.0996388512182
"13" 12 2022 "Binh Phuoc" "Vietnam" 2010 "C580Y" 2.97841603294617 -2.61994497209153 8.31869016558424 "2year" 2 99.9756144336561 6.78657745603244 95.1589454899032
"14" 13 2023 "Binh Phuoc" "Vietnam" 2010 "C580Y" 3.45883451765511 -2.53589242156899 9.39758777658816 "2year" 2 99.9917083020439 7.33799807260415 96.9493515472411
"15" 0 2008 "Pailin" "Cambodia" 2008 "C580Y" -0.0212077170285369 -1.16112706928265 1.10884415714621 "2year" 2 75.1913563811931 23.8462551118027 49.4698269453445
"16" 1 2009 "Pailin" "Cambodia" 2008 "C580Y" 0.312629482020337 -0.797995379960482 1.46680866168668 "2year" 2 81.2571833642178 31.0454489756573 57.7526957765476
"17" 2 2010 "Pailin" "Cambodia" 2008 "C580Y" 0.641764305257475 -0.649039052576794 1.92284980071522 "2year" 2 87.2455886588561 34.3206117292841 65.5152175255151
"18" 3 2011 "Pailin" "Cambodia" 2008 "C580Y" 0.973162229243057 -0.643700573204648 2.59688166762409 "2year" 2 93.066061924722 34.4410499498681 72.5749348251804
"19" 4 2012 "Pailin" "Cambodia" 2008 "C580Y" 1.30884482447212 -0.659928956154348 3.30775864258716 "2year" 2 96.4694020815354 34.0755570743631 78.7319789010312
"20" 5 2013 "Pailin" "Cambodia" 2008 "C580Y" 1.64427172871132 -0.709434836536928 4.05989795823871 "2year" 2 98.3041763470673 32.9723732681156 83.811535449283
"21" 6 2014 "Pailin" "Cambodia" 2008 "C580Y" 1.97173385704118 -0.79534668947838 4.83057777027139 "2year" 2 99.2081298127437 31.1021786026555 87.7797224598639
"22" 7 2015 "Pailin" "Cambodia" 2008 "C580Y" 2.32693559708124 -0.872229494673077 5.57442042478822 "2year" 2 99.622066390349 29.4790602397234 91.1083400648859
"23" 8 2016 "Pailin" "Cambodia" 2008 "C580Y" 2.66550886649411 -1.13563642396863 6.33132743261533 "2year" 2 99.8223491789327 24.3122419373396 93.4960461186603
"24" 9 2017 "Pailin" "Cambodia" 2008 "C580Y" 2.98225550489996 -1.08402133627788 7.18641977094735 "2year" 2 99.924377853268 25.2745770712167 95.1766021356852
"25" 10 2018 "Pailin" "Cambodia" 2008 "C580Y" 3.31569137477853 -1.21122472956965 7.90505007193817 "2year" 2 99.9631260040774 22.9484420908168 96.4963211717554
"26" 11 2019 "Pailin" "Cambodia" 2008 "C580Y" 3.65232378830849 -1.38031796368729 8.83694239493298 "2year" 2 99.9854754864107 20.0957938243867 97.4724610087315
"27" 12 2020 "Pailin" "Cambodia" 2008 "C580Y" 3.99754319796157 -1.53670900471344 9.49447538959033 "2year" 2 99.9924739163139 17.7014198036409 98.1970344838786
"28" 13 2021 "Pailin" "Cambodia" 2008 "C580Y" 4.32860370035625 -1.58701165821697 10.3207880668288 "2year" 2 99.9967059939859 16.9804751169999 98.6985660209964
"29" 14 2022 "Pailin" "Cambodia" 2008 "C580Y" 4.66677740868944 -1.78942949957736 11.2763286723747 "2year" 2 99.9987330858718 14.3142682741053 99.06850626566
"30" 15 2023 "Pailin" "Cambodia" 2008 "C580Y" 5.00299281251398 -1.97485537266891 12.0079165063891 "2year" 2 99.9993904273476 12.186832742504 99.3327016116865
"31" 0 2011 "Preah Vihear" "Cambodia" 2011 "C580Y" -1.41365206450465 -2.49116086652485 -0.303220074425113 "2year" 2 42.4770498559307 7.64801639256149 19.5658668880028
"32" 1 2012 "Preah Vihear" "Cambodia" 2011 "C580Y" -1.05533296341079 -2.12960952728925 0.0348559288101351 "2year" 2 50.8713100065649 10.6252066264618 25.8202341156311
"33" 2 2013 "Preah Vihear" "Cambodia" 2011 "C580Y" -0.675319460241327 -1.75858386073614 0.456362235539565 "2year" 2 61.2150843313626 14.6967789970357 33.7306749881615
"34" 3 2014 "Preah Vihear" "Cambodia" 2011 "C580Y" -0.300315648087802 -1.5373997692951 0.908338623716193 "2year" 2 71.2660073506819 17.6913589783949 42.548032220345
"35" 4 2015 "Preah Vihear" "Cambodia" 2011 "C580Y" 0.0601915704688396 -1.2940613543024 1.42206240223866 "2year" 2 80.5661532423091 21.5166177804461 51.504335102151
"36" 5 2016 "Preah Vihear" "Cambodia" 2011 "C580Y" 0.442589173210566 -1.16387001037856 2.00042574405406 "2year" 2 88.0841771126161 23.7964795447201 60.8875805665776
"37" 6 2017 "Preah Vihear" "Cambodia" 2011 "C580Y" 0.804178392945191 -0.946945402787033 2.52823791086738 "2year" 2 92.6097845425276 27.9499540865958 69.0867569672096
"38" 7 2018 "Preah Vihear" "Cambodia" 2011 "C580Y" 1.16932411985555 -0.768162232474087 3.17880741478447 "2year" 2 96.002892761327 31.6876786297899 76.3022825486206
"39" 8 2019 "Preah Vihear" "Cambodia" 2011 "C580Y" 1.54176637955926 -0.661317895872754 3.75202832844607 "2year" 2 97.7068120837091 34.0443626688459 82.372135813008
"40" 9 2020 "Preah Vihear" "Cambodia" 2011 "C580Y" 1.91958703331673 -0.460345855389739 4.35539555567249 "2year" 2 98.7325348385471 38.6903780556433 87.2092375455266
"41" 10 2021 "Preah Vihear" "Cambodia" 2011 "C580Y" 2.27641194619061 -0.475998242002884 4.93622137379201 "2year" 2 99.2869524754098 38.319752631805 90.6904554184857
"42" 11 2022 "Preah Vihear" "Cambodia" 2011 "C580Y" 2.65125641207766 -0.253869030281192 5.61021570817192 "2year" 2 99.6353069067014 43.6871429115107 93.4088386574876
"43" 12 2023 "Preah Vihear" "Cambodia" 2011 "C580Y" 3.01711089357576 -0.127607924642595 6.27308485867365 "2year" 2 99.8117151486279 46.8141238872184 95.3341181096079
"44" 0 2007 "Pursat" "Cambodia" 2007 "C580Y" -1.72592153674777 -2.90494817765247 -0.574579429797948 "2year" 2 36.0180818215765 5.19094983485393 15.1110003662347
"45" 2 2009 "Pursat" "Cambodia" 2007 "C580Y" -0.745940564239885 -1.93124297216089 0.369900627672647 "2year" 2 59.143496635688 12.6613065725349 32.1706474182273
"46" 3 2010 "Pursat" "Cambodia" 2007 "C580Y" -0.262972274704411 -1.53466549075587 1.04070190098097 "2year" 2 73.898541564518 17.7312094016103 43.4633198120462
"47" 4 2011 "Pursat" "Cambodia" 2007 "C580Y" 0.216420327851809 -1.29808541241907 1.68485239862264 "2year" 2 84.3546000067121 21.4487415248067 55.3894886354514
"48" 5 2012 "Pursat" "Cambodia" 2007 "C580Y" 0.698967188760106 -0.977472399345197 2.35838249167248 "2year" 2 91.3598210413833 27.3393602673713 66.795874485749
"49" 6 2013 "Pursat" "Cambodia" 2007 "C580Y" 1.205913679837 -0.776784856627524 3.15535243905367 "2year" 2 95.9119105541247 31.5013236394835 76.9575123297114
"50" 7 2014 "Pursat" "Cambodia" 2007 "C580Y" 1.66959046206841 -0.552425678817022 3.91237382642048 "2year" 2 98.0398899690009 36.5301816290206 84.1521211479324
"51" 8 2015 "Pursat" "Cambodia" 2007 "C580Y" 2.18047818992541 -0.387488385687603 4.62676976187242 "2year" 2 99.0308523646559 40.4322066646628 89.8482696853903
"52" 9 2016 "Pursat" "Cambodia" 2007 "C580Y" 2.65715931454837 -0.17255461871339 5.44716345209473 "2year" 2 99.5709974944904 45.6968065705549 93.4450882275843
"53" 10 2017 "Pursat" "Cambodia" 2007 "C580Y" 3.13389810611251 -0.102027307419615 6.17542065444 "2year" 2 99.7924386331525 47.4515276398246 95.8269553136744
"54" 11 2018 "Pursat" "Cambodia" 2007 "C580Y" 3.63784579568773 0.139202773053632 7.03007396185072 "2year" 2 99.9115915964374 53.474460632852 97.4365460191651
"55" 12 2019 "Pursat" "Cambodia" 2007 "C580Y" 4.10079414950098 0.320604273915013 7.86758416261425 "2year" 2 99.9617188190181 57.9471511269265 98.371023129713
"56" 13 2020 "Pursat" "Cambodia" 2007 "C580Y" 4.62011954139088 0.49715612075505 8.55719959185576 "2year" 2 99.9807880259148 62.1790776642314 99.0244489253699
"57" 14 2021 "Pursat" "Cambodia" 2007 "C580Y" 5.09709923568169 0.669325102571576 9.45251060226568 "2year" 2 99.9921513905692 66.135202191005 99.3922701915081
"58" 15 2022 "Pursat" "Cambodia" 2007 "C580Y" 5.57144941127414 0.668801754759737 10.2314135474976 "2year" 2 99.9963980480844 66.1234800146692 99.6209461373586
"59" 16 2023 "Pursat" "Cambodia" 2007 "C580Y" 6.08182086283047 1.03148325445817 10.9394277387543 "2year" 2 99.998225568692 73.7203354580714 99.7721190843912
"60" 0 2010 "Ratanakiri" "Cambodia" 2010 "C580Y" -3.48595136383587 -4.78294403978181 -2.23197124190505 "2year" 2 9.69159743115823 0.830181999426071 2.97146110620204
"61" 1 2011 "Ratanakiri" "Cambodia" 2010 "C580Y" -2.96323661773829 -4.09510985757304 -1.81928080404317 "2year" 2 13.9520193152463 1.63811070328217 4.91146275484088
"62" 2 2012 "Ratanakiri" "Cambodia" 2010 "C580Y" -2.42649880799011 -3.64143928025154 -1.2086392519796 "2year" 2 22.9941908189502 2.55449367065381 8.11742208722822
"63" 3 2013 "Ratanakiri" "Cambodia" 2010 "C580Y" -1.88877331377098 -3.42318436919637 -0.372366541057243 "2year" 2 40.7969305824557 3.15787002441419 13.1384398694737
"64" 4 2014 "Ratanakiri" "Cambodia" 2010 "C580Y" -1.35425867752121 -3.30823150501467 0.649913784022529 "2year" 2 65.699103383702 3.52898772808656 20.5175002217854
"65" 5 2015 "Ratanakiri" "Cambodia" 2010 "C580Y" -0.797328131972188 -3.27428003272304 1.55935984314181 "2year" 2 82.6261475448236 3.64641526840472 31.0597347263685
"66" 6 2016 "Ratanakiri" "Cambodia" 2010 "C580Y" -0.262870118395115 -3.13535300951127 2.56265590569086 "2year" 2 92.841916227535 4.16723054823133 43.4658300869993
"67" 7 2017 "Ratanakiri" "Cambodia" 2010 "C580Y" 0.294085279722232 -3.11105016045972 3.69762060959854 "2year" 2 97.5816892574595 4.26537409448033 57.2995981576449
"68" 8 2018 "Ratanakiri" "Cambodia" 2010 "C580Y" 0.81505650537136 -3.09876671963199 4.80860130016703 "2year" 2 99.1906770713546 4.31581552217289 69.3185966973301
"69" 9 2019 "Ratanakiri" "Cambodia" 2010 "C580Y" 1.34682725315356 -3.07342136637346 5.80314059945695 "2year" 2 99.6991019962369 4.42170085767051 79.3610438846942
"70" 10 2020 "Ratanakiri" "Cambodia" 2010 "C580Y" 1.87772869194447 -3.08799779337709 6.8151213568863 "2year" 2 99.8904142169544 4.36050580337865 86.7350021436948
"71" 11 2021 "Ratanakiri" "Cambodia" 2010 "C580Y" 2.42641727019572 -3.02064068950081 7.93352770214388 "2year" 2 99.9641609060401 4.65020583323229 91.8819697426348
"72" 12 2022 "Ratanakiri" "Cambodia" 2010 "C580Y" 2.95929744679707 -3.07277651203695 9.02704764596332 "2year" 2 99.9879897829349 4.42442693348086 95.0701076697768
"73" 13 2023 "Ratanakiri" "Cambodia" 2010 "C580Y" 3.51460421881731 -3.02432678743629 10.1961645552454 "2year" 2 99.9962688235082 4.63388911032588 97.1100459258096
"74" 0 2011 "Tak" "Thailand" 2011 "C580Y" -1.84793061098142 -2.93030644030403 -0.739952103694437 "2year" 2 32.3014617453557 5.06755808039834 13.6116050114422
"75" 1 2012 "Tak" "Thailand" 2011 "C580Y" -0.917380636185612 -1.94228203360904 0.196294021193456 "2year" 2 54.8916537749932 12.5397365323778 28.549190822145
"76" 2 2013 "Tak" "Thailand" 2011 "C580Y" 0.0353207860676846 -1.00047057881595 1.06247332896084 "2year" 2 74.3162917896369 26.8848910019832 50.8829278616295
"77" 3 2014 "Tak" "Thailand" 2011 "C580Y" 0.996182990063783 -0.112505400711288 2.11589579700366 "2year" 2 89.2438593140571 47.1903279677047 73.0307447376834
"78" 4 2015 "Tak" "Thailand" 2011 "C580Y" 1.95155106458518 0.689317343729288 3.18065642199016 "2year" 2 96.0099819959045 66.5815049263729 87.5615671147678
"79" 5 2016 "Tak" "Thailand" 2011 "C580Y" 2.8967744297206 1.51611532369762 4.24316850230773 "2year" 2 98.5841333362195 81.9965729801157 94.7686754939034
"80" 6 2017 "Tak" "Thailand" 2011 "C580Y" 3.86244355170934 2.40611888015108 5.29274524672323 "2year" 2 99.4997215328187 91.7292710226668 97.9416023204923
"81" 7 2018 "Tak" "Thailand" 2011 "C580Y" 4.80351457617878 3.0289169855449 6.46137161678018 "2year" 2 99.8439787186311 95.3863535200738 99.1865833527737
"82" 8 2019 "Tak" "Thailand" 2011 "C580Y" 5.76783482747351 3.77728867804682 7.62769878553391 "2year" 2 99.9513457084191 97.76273356531 99.6883225012855
"83" 9 2020 "Tak" "Thailand" 2011 "C580Y" 6.70930629767337 4.49577817939586 8.7428019663039 "2year" 2 99.9840419420011 98.8967087258695 99.8781975584688
"84" 10 2021 "Tak" "Thailand" 2011 "C580Y" 7.64843371699458 5.28347895845444 9.89332810656316 "2year" 2 99.994949198977 99.4950877789732 99.9523436887603
"85" 11 2022 "Tak" "Thailand" 2011 "C580Y" 8.6158996180563 5.99357356799675 11.0073667453124 "2year" 2 99.9983421159167 99.7511475201114 99.9818831098321
"86" 12 2023 "Tak" "Thailand" 2011 "C580Y" 9.57311433439078 6.89338507590037 12.1846338553496 "2year" 2 99.9994891674834 99.8986554163588 99.9930430472261
"87" 0 2011 "Attapeu" "Laos" 2011 "R539T" -2.43761153295798 -7.90131747015702 3.33576943862667 "2year" 2 96.5635734261834 0.0370118380186514 8.03492269060889
"88" 1 2012 "Attapeu" "Laos" 2011 "R539T" -2.35953789061843 -7.6466578251353 3.33528850109379 "2year" 2 96.5619771562704 0.0477409784481741 8.63106299864303
"89" 2 2013 "Attapeu" "Laos" 2011 "R539T" -2.22692459996343 -8.48673911952753 4.89144092911567 "2year" 2 99.2545396049211 0.0206142004839382 9.7358572310596
"90" 3 2014 "Attapeu" "Laos" 2011 "R539T" -2.13305277252979 -10.1876162959312 6.92235933997103 "2year" 2 99.9015468197044 0.00376320706345092 10.5925529896812
"91" 4 2015 "Attapeu" "Laos" 2011 "R539T" -2.06578861333724 -12.8764337129552 9.29726494576825 "2year" 2 99.9908333779494 0.000255761270779868 11.2466725015114
"92" 5 2016 "Attapeu" "Laos" 2011 "R539T" -1.92963728465898 -15.5033887372259 11.0248961772412 "2year" 2 99.9983709239773 1.84911422812149e-05 12.6790732658254
"93" 6 2017 "Attapeu" "Laos" 2011 "R539T" -1.80533582168477 -17.8056549468929 14.5466247953842 "2year" 2 99.9999518627904 1.84970428166108e-06 14.1202779271083
"94" 7 2018 "Attapeu" "Laos" 2011 "R539T" -1.70199873894987 -20.3296948970049 17.3996317928562 "2year" 2 99.9999972238948 1.48226442955738e-07 15.4204398540077
"95" 8 2019 "Attapeu" "Laos" 2011 "R539T" -1.53590331181279 -22.5518703158479 19.6993424183622 "2year" 2 99.9999997215904 1.60637584541417e-08 17.7131602061926
"96" 9 2020 "Attapeu" "Laos" 2011 "R539T" -1.41331770736182 -25.235367670197 23.2557062364361 "2year" 2 99.9999999920535 1.09753675233375e-09 19.5711294142747
"97" 10 2021 "Attapeu" "Laos" 2011 "R539T" -1.33995646114859 -28.0791473373734 24.9288402577758 "2year" 2 99.9999999985088 6.38824045648439e-11 20.7517218599001
"98" 11 2022 "Attapeu" "Laos" 2011 "R539T" -1.21745897432345 -30.3585218510348 28.8917220562322 "2year" 2 99.9999999999716 6.53824938094253e-12 22.8383933005911
"99" 12 2023 "Attapeu" "Laos" 2011 "R539T" -1.144602124997 -32.4220209450606 31.5562772646945 "2year" 2 99.999999999998 8.30415049829748e-13 24.1476407619366
"100" 0 2007 "Pailin" "Cambodia" 2007 "R539T" -1.62323878243569 -7.00850620521174 3.64589992049626 "2year" 2 97.4565864622386 0.0903341443356183 16.4758686710921
"101" 1 2008 "Pailin" "Cambodia" 2007 "R539T" -1.4429013232087 -6.40143393579387 3.65922949875153 "2year" 2 97.4894186332956 0.165642810768584 19.1096464077367
"102" 2 2009 "Pailin" "Cambodia" 2007 "R539T" -1.35209833110334 -6.91061192475368 4.0743761607808 "2year" 2 98.3281444174444 0.0996154118039279 20.5527532065397
"103" 3 2010 "Pailin" "Cambodia" 2007 "R539T" -1.13584494591622 -8.15933319971918 5.01944902129789 "2year" 2 99.3435214530957 0.0285971268527386 24.308405049015
"104" 4 2011 "Pailin" "Cambodia" 2007 "R539T" -1.12334566952491 -9.16610293393655 7.1777321289895 "2year" 2 99.9237185163914 0.0104512126364656 24.5391223689681
"105" 5 2012 "Pailin" "Cambodia" 2007 "R539T" -0.921836353205926 -10.3454559367521 8.58450599871655 "2year" 2 99.9813054412947 0.00321374649906715 28.4583872479534
"106" 6 2013 "Pailin" "Cambodia" 2007 "R539T" -0.844739673704277 -12.0425862091277 11.1150227735155 "2year" 2 99.9985113230022 0.000588801224340456 30.0537493912241
"107" 7 2014 "Pailin" "Cambodia" 2007 "R539T" -0.803037206974513 -13.627372317086 12.7548063392096 "2year" 2 99.9997111604001 0.000120699890375872 30.9376205997556
"108" 8 2015 "Pailin" "Cambodia" 2007 "R539T" -0.632087064182028 -16.1947738127222 15.0575723729889 "2year" 2 99.9999711211908 9.26187802538376e-06 34.7037453073919
"109" 9 2016 "Pailin" "Cambodia" 2007 "R539T" -0.418083302086634 -18.0950009010833 16.7851140683306 "2year" 2 99.9999948676347 1.38497187007696e-06 39.6975489960407
"110" 10 2017 "Pailin" "Cambodia" 2007 "R539T" -0.388303142512233 -19.5507318286325 18.9898268844064 "2year" 2 99.9999994339915 3.23016753749774e-07 40.4125851248605
"111" 11 2018 "Pailin" "Cambodia" 2007 "R539T" -0.301569339927412 -21.4095679584869 21.1954594174283 "2year" 2 99.9999999376367 5.03434269737358e-08 42.5173889891466
"112" 12 2019 "Pailin" "Cambodia" 2007 "R539T" -0.11974258989363 -23.1014554107661 23.1034241960435 "2year" 2 99.9999999907464 9.27182852557196e-09 47.010007014202
"113" 13 2020 "Pailin" "Cambodia" 2007 "R539T" -0.113277022380624 -25.1626897896415 25.3391608129145 "2year" 2 99.9999999990107 1.18027354957074e-09 47.1710987576125
"114" 14 2021 "Pailin" "Cambodia" 2007 "R539T" 0.130004423235068 -27.185323150843 27.1610163143607 "2year" 2 99.99999999984 1.56157974369217e-10 53.2455407537014
"115" 15 2022 "Pailin" "Cambodia" 2007 "R539T" 0.262877412229915 -29.71937326041 29.5532378393472 "2year" 2 99.9999999999854 1.23891122370791e-11 56.534349144655
"116" 16 2023 "Pailin" "Cambodia" 2007 "R539T" 0.373967681279753 -30.9665852067244 31.6117344218603 "2year" 2 99.9999999999981 3.55945020162788e-12 59.2417361076375
"117" 0 2007 "Pursat" "Cambodia" 2007 "R539T" -2.25702033778618 -7.5619693174572 3.6790424123044 "2year" 2 97.5374581758707 0.0519580380431096 9.47456228568912
"118" 2 2009 "Pursat" "Cambodia" 2007 "R539T" -2.14602555096963 -7.74911650556829 4.01770455855475 "2year" 2 98.2323846383702 0.0430937480197528 10.4703204829407
"119" 3 2010 "Pursat" "Cambodia" 2007 "R539T" -2.10951641506346 -9.34942625590778 5.35768099128279 "2year" 2 99.5310276932012 0.0087007758297571 10.8175311012269
"120" 4 2011 "Pursat" "Cambodia" 2007 "R539T" -2.08594598449669 -10.6134364360136 7.10151983999778 "2year" 2 99.9176826324875 0.00245828621302823 11.0470320149233
"121" 5 2012 "Pursat" "Cambodia" 2007 "R539T" -2.00104472674706 -12.365459717587 8.83634418362186 "2year" 2 99.9854667963461 0.000426331308311294 11.9093276045487
"122" 6 2013 "Pursat" "Cambodia" 2007 "R539T" -2.02045267048283 -14.7557499617187 10.9566719750033 "2year" 2 99.9982559045598 3.90534176264505e-05 11.7072191894326
"123" 7 2014 "Pursat" "Cambodia" 2007 "R539T" -1.89814163071612 -16.570634817666 13.0123617756756 "2year" 2 99.9997767445267 6.36011120769162e-06 13.0318949699483
"124" 8 2015 "Pursat" "Cambodia" 2007 "R539T" -1.90457229116909 -18.5274222621452 15.3678600045039 "2year" 2 99.9999788250151 8.98757947471461e-07 12.959185589498
"125" 9 2016 "Pursat" "Cambodia" 2007 "R539T" -1.88704689792234 -20.5785995483818 17.0150814547831 "2year" 2 99.9999959220303 1.15565384967115e-07 13.1581547066913
"126" 10 2017 "Pursat" "Cambodia" 2007 "R539T" -1.78238502674976 -22.24276354744 19.1220314592702 "2year" 2 99.999999504085 2.18821771184619e-08 14.4008881376318
"127" 11 2018 "Pursat" "Cambodia" 2007 "R539T" -1.79611598344646 -25.3350081616596 21.4591808194617 "2year" 2 99.9999999520933 9.93449410534636e-10 14.23245216831
"128" 12 2019 "Pursat" "Cambodia" 2007 "R539T" -1.74904947326057 -27.4923136275132 22.8010559928722 "2year" 2 99.9999999874793 1.14878801704726e-10 14.8167127345042
"129" 13 2020 "Pursat" "Cambodia" 2007 "R539T" -1.7332500579759 -29.5064075181046 26.2252842305313 "2year" 2 99.9999999995921 1.53295721598996e-11 15.0172333631646
"130" 14 2021 "Pursat" "Cambodia" 2007 "R539T" -1.64447928280265 -31.9766542621998 27.6830757188796 "2year" 2 99.9999999999051 1.29632979851113e-12 16.1856486957892
"131" 15 2022 "Pursat" "Cambodia" 2007 "R539T" -1.6342153052029 -33.6377652530283 30.2011421113456 "2year" 2 99.9999999999924 2.46209137665952e-13 16.3253724654454
"132" 16 2023 "Pursat" "Cambodia" 2007 "R539T" -1.55880327901575 -34.7602546282178 32.1839548706015 "2year" 2 99.9999999999989 8.01333364335338e-14 17.3818435760654
"133" 0 2011 "Sisakhet" "Thailand" 2011 "R539T" -0.871540236647215 -6.8701072056523 4.05854244629664 "2year" 2 98.3019151396866 0.103728865496986 29.49339118944
"134" 1 2012 "Sisakhet" "Thailand" 2011 "R539T" -0.133518934754516 -5.98191180131677 5.06935061530684 "2year" 2 99.3752772032732 0.251764177873303 46.6669767293378
"135" 2 2013 "Sisakhet" "Thailand" 2011 "R539T" 0.623681613688144 -6.38044574416155 7.63353238848703 "2year" 2 99.9516285750776 0.169150150859778 65.1055410359733
"136" 3 2014 "Sisakhet" "Thailand" 2011 "R539T" 1.39588188259488 -7.50114718722594 10.5053417782388 "2year" 2 99.9972611002262 0.0552145209869418 80.152959221979
"137" 4 2015 "Sisakhet" "Thailand" 2011 "R539T" 2.18751458204094 -8.87220231686771 13.9525953810092 "2year" 2 99.9999128104494 0.0140213746291085 89.9122699884364
"138" 5 2016 "Sisakhet" "Thailand" 2011 "R539T" 2.96309319748688 -10.7621674510514 17.9233715684704 "2year" 2 99.9999983557092 0.00211856045650854 95.0878673951226
"139" 6 2017 "Sisakhet" "Thailand" 2011 "R539T" 3.67293388390401 -12.4687849144754 21.6059465800203 "2year" 2 99.9999999586327 0.000384480081771439 97.5227434136723
"140" 7 2018 "Sisakhet" "Thailand" 2011 "R539T" 4.52851011900582 -14.1655873527524 25.5252038575606 "2year" 2 99.9999999991786 7.04633478915347e-05 98.9318574709911
"141" 8 2019 "Sisakhet" "Thailand" 2011 "R539T" 5.3307452278942 -16.2077583639294 29.6916071098603 "2year" 2 99.9999999999873 9.14239410813366e-06 99.5182855779824
"142" 9 2020 "Sisakhet" "Thailand" 2011 "R539T" 6.10907322376812 -17.737095776279 33.1287719753586 "2year" 2 99.9999999999996 1.98096668015206e-06 99.7782319318201
"143" 10 2021 "Sisakhet" "Thailand" 2011 "R539T" 6.88279717195663 -19.9621906170721 37.2343299113846 "2year" 2 100 2.14057656947518e-07 99.8975777938449
"144" 11 2022 "Sisakhet" "Thailand" 2011 "R539T" 7.62016022961295 -21.7179542374605 41.1112045985756 "2year" 2 100 3.69838667993382e-08 99.9509777198181
"145" 12 2023 "Sisakhet" "Thailand" 2011 "R539T" 8.48702258297827 -23.3045805344113 44.6133859164978 "2year" 2 100 7.56744495824493e-09 99.9793916408563
"146" 0 2011 "Preah Vihear" "Cambodia" 2011 "PfK13" -0.950412098408112 -1.82874996568695 -0.118183382400719 "2year" 2 47.0488496104498 13.8387255178843 27.880195321059
"147" 1 2012 "Preah Vihear" "Cambodia" 2011 "PfK13" -0.833421320425353 -1.64776996996784 0.0142087892361083 "2year" 2 50.3552137547565 16.141057232681 30.2922136330303
"148" 2 2013 "Preah Vihear" "Cambodia" 2011 "PfK13" -0.703854874241032 -1.61262121866727 0.206416504930901 "2year" 2 55.1421675498386 16.6225009816909 33.0958107408111
"149" 3 2014 "Preah Vihear" "Cambodia" 2011 "PfK13" -0.568468140739164 -1.52601918267257 0.445223123111044 "2year" 2 60.9502890260287 17.8576873655001 36.1590368463258
"150" 4 2015 "Preah Vihear" "Cambodia" 2011 "PfK13" -0.427976553182701 -1.5141303959732 0.669743373636974 "2year" 2 66.1445693885633 18.0327475184725 39.460961535324
"151" 5 2016 "Preah Vihear" "Cambodia" 2011 "PfK13" -0.312045599168909 -1.50565821342539 0.928876935982394 "2year" 2 71.6847384615473 18.1583137284195 42.2615510005846
"152" 6 2017 "Preah Vihear" "Cambodia" 2011 "PfK13" -0.178823157095601 -1.5998042523315 1.19777781761428 "2year" 2 76.8129233740357 16.8008975080589 45.5412963436395
"153" 7 2018 "Preah Vihear" "Cambodia" 2011 "PfK13" -0.0452331558689757 -1.58839907169892 1.56486187480202 "2year" 2 82.7049893793605 16.9609255559843 48.8693638737787
"154" 8 2019 "Preah Vihear" "Cambodia" 2011 "PfK13" 0.0735942046485127 -1.6211981573016 1.83471168124681 "2year" 2 86.2322065987428 16.5039695933281 51.839025161381
